name,gender,birthyear,namegender,usage,pctyb,rich,pctrank,richnum,french,english,biblical,unisex
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.92900,0,0,1,1,0
Frank,m,1948,['Masculine'],"['English', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'French']",0.0071228874787962500,Common,0.51800,0,1,1,0,0
David,m,1948,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0317601800411061000,Common,0.82600,0,1,1,1,0
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.92900,0,0,1,1,0
James,m,1948,['Masculine'],"['English', 'Biblical']",0.0496969771762446000,Common,0.95100,0,0,1,1,0
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.93000,0,0,1,1,0
David,m,1948,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0317601800411061000,Common,0.82800,0,1,1,1,0
Paul,m,1948,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Estonian', 'Romanian', 'Biblical']",0.0119184115815076000,Common,0.61500,0,1,1,1,0
Glenn,m,1948,['Masculine'],['English'],0.0026594431829400700,Common,0.33200,0,0,1,0,0
William,m,1948,['Masculine'],['English'],0.0347629219432951000,Common,0.85400,0,0,1,0,0
Rich,m,1948,['Masculine'],[],0.0000291691722237679,Common,0.05000,0,0,0,0,0
Joe,m,1948,['Masculine'],['English'],0.0040887326219047000,Common,0.41800,0,0,1,0,0
Jerome,m,1948,['Masculine'],['English'],0.0014534101006112000,Common,0.23600,0,0,1,0,0
Tommy,m,1948,['Masculine'],['English'],0.0023666295694630100,Common,0.31100,0,0,1,0,0
Michael,m,1948,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0294827408251734000,Common,0.81100,0,0,1,1,0
Dwight,m,1948,['Masculine'],['English'],0.0009255602724849440,Common,0.19500,0,0,1,0,0
Peter,m,1948,['Masculine'],"['English', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Slovene', 'Slovak', 'Biblical']",0.0045156122384871500,Common,0.43800,0,0,1,1,0
Tim,m,1948,['Masculine'],[],0.0007269855231154470,Common,0.17900,0,0,0,0,0
Steve,m,1948,['Masculine'],['English'],0.0032203888026279100,Common,0.36800,0,0,1,0,0
George,m,1948,['Masculine'],"['English', 'Romanian']",0.0122981717660363000,Common,0.62300,0,0,1,0,0
Danny,m,1948,['Masculine'],"['English', 'Dutch']",0.0044898087399815100,Common,0.43700,0,0,1,0,0
Walter,m,1948,['Masculine'],"['English', 'German', 'Swedish', 'Norwegian', 'Danish', 'Polish', 'Italian', 'Germanic']",0.0048387169154273500,Common,0.44700,0,0,1,0,0
Michael,m,1948,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0294827408251734000,Common,0.81100,0,0,1,1,0
Thomas,m,1948,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0245570773386944000,Common,0.77100,0,1,1,1,0
Johnny,m,1948,['Masculine'],['English'],0.0038497697879176800,Common,0.40400,0,0,1,0,0
Clifford,m,1948,['Masculine'],['English'],0.0015667211157881500,Common,0.24500,0,0,1,0,0
Michael,m,1948,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0294827408251734000,Common,0.81100,0,0,1,1,0
Richard,m,1948,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0285913982354894000,Common,0.80900,0,1,1,0,0
Wallace,m,1948,['Masculine'],"['English', 'Scottish']",0.0006052603236431840,Common,0.16900,0,0,1,0,0
Archie,m,1948,['Masculine'],"['Scottish', 'English']",0.0003702241089939770,Common,0.13900,0,0,1,0,0
Lance,m,1948,['Masculine'],['English'],0.0003416158823898970,Common,0.13400,0,0,1,0,0
Harland,m,1948,['Masculine'],[],0.0000398271389978369,Common,0.06100,0,0,0,0,0
David,m,1948,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0317601800411061000,Common,0.82600,0,1,1,1,0
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.92900,0,0,1,1,0
Wesley,m,1948,['Masculine'],['English'],0.0007494233479029600,Common,0.18000,0,0,1,0,0
James,m,1948,['Masculine'],"['English', 'Biblical']",0.0496969771762446000,Common,0.95100,0,0,1,1,0
Steven,m,1948,['Masculine'],"['English', 'Dutch']",0.0089639110026117600,Common,0.55900,0,0,1,0,0
Darrell,m,1948,['Masculine'],"['English', 'African American']",0.0013103689675908000,Common,0.22700,0,0,1,0,0
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.93000,0,0,1,1,0
Steven,m,1948,['Masculine'],"['English', 'Dutch']",0.0089639110026117600,Common,0.56000,0,0,1,0,0
David,m,1948,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0317601800411061000,Common,0.82800,0,1,1,1,0
William,m,1948,['Masculine'],['English'],0.0347629219432951000,Common,0.85400,0,0,1,0,0
William,m,1948,['Masculine'],['English'],0.0347629219432951000,Common,0.85400,0,0,1,0,0
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.93100,0,0,1,1,0
Jimmie,m,1948,"['Feminine', 'Masculine']",['English'],0.0013249535537026800,Common,0.23000,0,0,1,0,1
Joseph,m,1948,['Masculine'],"['English', 'French', 'German', 'Biblical']",0.0150367082813523000,Common,0.67100,0,1,1,1,0
Bobby,m,1948,['Masculine'],['English'],0.0031306375034778600,Common,0.36400,0,0,1,0,0
Larry,m,1948,['Masculine'],['English'],0.0187552167942630000,Common,0.72500,0,0,1,0,0
Junior,m,1948,['Masculine'],['English'],0.0001845511088773010,Common,0.11000,0,0,1,0,0
Edward,m,1948,['Masculine'],"['English', 'Polish']",0.0106467478616752000,Common,0.59100,0,0,1,0,0
Jerry,m,1948,"['Feminine', 'Masculine']",['English'],0.0094278130300936100,Common,0.57000,0,0,1,0,1
Charles,m,1948,['Masculine'],"['English', 'French']",0.0216973765695258000,Common,0.74800,0,1,1,0,0
Ramiro,m,1948,['Masculine'],[],0.0001110672326981930,Common,0.09200,0,0,0,0,0
Derry,m,1948,['Masculine'],[],0.0000140236404921961,Common,0.03700,0,0,0,0,0
Donald,m,1948,['Masculine'],"['Scottish', 'English']",0.0148336459670253000,Common,0.66700,0,0,1,0,0
John,m,1948,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0464642475699835000,Common,0.93100,0,0,1,1,0
Herbert,m,1948,['Masculine'],"['English', 'German', 'Dutch', 'Czech', 'Swedish', 'French']",0.0016099139285041100,Common,0.24700,0,1,1,0,0
William,m,1948,['Masculine'],['English'],0.0347629219432951000,Common,0.85500,0,0,1,0,0
William,m,1948,['Masculine'],['English'],0.0347629219432951000,Common,0.85500,0,0,1,0,0
Jack,m,1948,['Masculine'],['English'],0.0042704790026835600,Common,0.43000,0,0,1,0,0
Salvatore,m,1948,['Masculine'],['Italian'],0.0003287141331370770,Common,0.13200,0,0,0,0,0
Charles,m,1948,['Masculine'],"['English', 'French']",0.0216973765695258000,Common,0.74900,0,1,1,0,0
Edward,m,1948,['Masculine'],"['English', 'Polish']",0.0106467478616752000,Common,0.59200,0,0,1,0,0
Thomas,m,1948,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Greek', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0245570773386944000,Common,0.77300,0,1,1,1,0
Dana,m,1948,"['Feminine', 'Masculine']","['Romanian', 'Czech', 'Slovak', 'German', 'Hebrew', 'English', 'Bulgarian', 'Macedonian', 'Persian', 'Arabic']",0.0005727254777012890,Common,0.16400,0,0,1,0,1
Ronnie,m,1948,"['Feminine', 'Masculine']",['English'],0.0033101401017779700,Common,0.37600,0,0,1,0,1
Patrick,m,1948,['Masculine'],"['Irish', 'English', 'French', 'German', 'Danish', 'Norwegian', 'Swedish']",0.0040326380599359100,Common,0.41500,0,1,1,0,0
Kenneth,m,1948,['Masculine'],"['Scottish', 'English', 'Swedish', 'Danish', 'Norwegian']",0.0132108302892684000,Common,0.64700,0,0,1,0,0
Daniel,m,1948,['Masculine'],"['English', 'Hebrew', 'French', 'German', 'Swedish', 'Norwegian', 'Danish', 'Polish', 'Czech', 'Slovak', 'Spanish', 'Portuguese', 'Catalan', 'Romanian', 'Slovene', 'Bulgarian', 'Macedonian', 'Croatian', 'Finnish', 'Estonian', 'Armenian', 'Georgian', 'Biblical', 'Biblical Greek']",0.0092589683985675600,Common,0.56700,0,1,1,1,0
Stephen,m,1948,['Masculine'],"['English', 'Biblical']",0.0095697322718746300,Common,0.57100,0,0,1,1,0
James,m,1948,['Masculine'],"['English', 'Biblical']",0.0496969771762446000,Common,0.95000,0,0,1,1,0
Marion,m,1948,"['Masculine', 'Feminine']","['French', 'English', 'English']",0.0005239232087884470,Common,0.16200,0,1,1,0,1
Ronald,m,1948,['Masculine'],"['Scottish', 'English', 'Dutch', 'German']",0.0188023362263168000,Common,0.72600,0,0,1,0,0
Joe,m,1948,['Masculine'],['English'],0.0040887326219047000,Common,0.41900,0,0,1,0,0
Chris,m,1948,"['Feminine', 'Masculine']","['English', 'Dutch', 'German', 'Danish']",0.0007213760669185680,Common,0.17800,0,0,1,0,1
Steven,m,1948,['Masculine'],"['English', 'Dutch']",0.0089639110026117600,Common,0.56300,0,0,1,0,0
Janice,m,1948,['Masculine'],[],0.0000173893142103231,Common,0.04200,0,0,0,0,0
Alan,m,1948,['Masculine'],"['English', 'Scottish', 'Breton', 'French']",0.0041476319119719200,Common,0.42200,0,1,1,0,0
Gregory,m,1948,['Masculine'],['English'],0.0054540742602249100,Common,0.47600,0,0,1,0,0
Richard,m,1948,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0285913982354894000,Common,0.81000,0,1,1,0,0
Michael,m,1948,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0294827408251734000,Common,0.81200,0,0,1,1,0
Jerome,m,1948,['Masculine'],['English'],0.0014534101006112000,Common,0.23600,0,0,1,0,0
Stephen,m,1948,['Masculine'],"['English', 'Biblical']",0.0095697322718746300,Common,0.57100,0,0,1,1,0
Arthur,m,1948,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Norwegian', 'Danish', 'Swedish', 'Welsh Mythology', 'Arthurian Romance']",0.0042536506340929200,Common,0.42900,0,1,1,0,0
Peter,m,1948,['Masculine'],"['English', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Slovene', 'Slovak', 'Biblical']",0.0045156122384871500,Common,0.43800,0,0,1,1,0
David,m,1948,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0317601800411061000,Common,0.82800,0,1,1,1,0
Steven,m,1948,['Masculine'],"['English', 'Dutch']",0.0089639110026117600,Common,0.56300,0,0,1,0,0
Imelda,f,1948,['Feminine'],[],0.0000338569297962214,Common,0.05800,0,0,0,0,0
Sally,f,1948,['Feminine'],['English'],0.0028749698013401600,Common,0.34800,0,0,1,0,0
Linda,f,1948,['Feminine'],"['English', 'German', 'Dutch', 'Italian', 'Swedish', 'Norwegian', 'Danish', 'Icelandic', 'French', 'Latvian', 'Finnish', 'Estonian', 'Hungarian', 'Czech', 'Slovak', 'Germanic']",0.0552108971110857000,Common,0.99300,0,1,1,0,0
Kathryn,f,1948,['Feminine'],[],0.0035440745495163300,Common,0.39400,0,0,0,0,0
Patricia,f,1948,['Feminine'],"['English', 'Spanish', 'German', 'Late Roman']",0.0264761191006451000,Common,0.79000,0,0,1,0,0
Pamela,f,1948,['Feminine'],['English'],0.0081945247032210500,Common,0.54800,0,0,1,0,0
Diana,f,1948,['Feminine'],"['English', 'Spanish', 'Italian', 'Portuguese', 'Romanian', 'Catalan', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Russian', 'Ukrainian', 'Bulgarian', 'Estonian', 'Lithuanian', 'Polish', 'Czech', 'Slovak', 'Armenian', 'Georgian', 'Roman Mythology']",0.0044214854928794200,Common,0.43600,0,0,1,0,0
Jo,f,1948,"['Feminine', 'Masculine']","['English', 'German', 'Dutch', 'Norwegian']",0.0034344699123794100,Common,0.38400,0,0,1,0,1
Dorothy,f,1948,['Feminine'],['English'],0.0064976612895358500,Common,0.50500,0,0,1,0,0
Evangelina,f,1948,['Feminine'],[],0.0000464815476863379,Common,0.06500,0,0,0,0,0
Nancy,f,1948,['Feminine'],['English'],0.0168773925802825000,Common,0.70200,0,0,1,0,0
Sharon,f,1948,['Feminine'],['English'],0.0150014891310647000,Common,0.66800,0,0,1,0,0
Pamela,f,1948,['Feminine'],['English'],0.0081945247032210500,Common,0.54800,0,0,1,0,0
Shannon,f,1948,['Feminine'],[],0.0001256723326334320,Common,0.09700,0,0,0,0,0
Marguerite,f,1948,['Feminine'],[],0.0005250693349752980,Common,0.16200,0,0,0,0,0
Therese,f,1948,['Feminine'],[],0.0002725769771729690,Common,0.12400,0,0,0,0,0
Janet,f,1948,['Feminine'],['English'],0.0080212231303658200,Common,0.54300,0,0,1,0,0
Madelynn,f,1948,['Feminine'],[],0.0000120507716223839,Common,0.03400,0,0,0,0,0
Mary,f,1948,['Feminine'],"['English', 'Biblical']",0.0393664278127218000,Common,0.89000,0,0,1,1,0
Linda,f,1948,['Feminine'],"['English', 'German', 'Dutch', 'Italian', 'Swedish', 'Norwegian', 'Danish', 'Icelandic', 'French', 'Latvian', 'Finnish', 'Estonian', 'Hungarian', 'Czech', 'Slovak', 'Germanic']",0.0552108971110857000,Common,0.99300,0,1,1,0,0
Richard,m,1936,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0314691326820642000,Common,0.82400,0,1,1,0,0
David,m,1936,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0164242338254652000,Common,0.69600,0,1,1,1,0
Bob,m,1936,['Masculine'],"['English', 'Dutch']",0.0022625603576499000,Common,0.30400,0,0,1,0,0
Earl,m,1936,['Masculine'],['English'],0.0038580036663249600,Common,0.40800,0,0,1,0,0
Richard,m,1936,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0314691326820642000,Common,0.82400,0,1,1,0,0
Raul,m,1936,['Masculine'],"['Portuguese', 'Italian', 'Romanian', 'Estonian']",0.0002649676166350800,Common,0.12200,0,0,0,0,0
Paul,m,1936,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Estonian', 'Romanian', 'Biblical']",0.0115627357812457000,Common,0.60400,0,1,1,1,0
Curtis,m,1936,['Masculine'],['English'],0.0016884638549405600,Common,0.25400,0,0,1,0,0
Louis,m,1936,['Masculine'],"['French', 'English', 'Dutch']",0.0041502197258054900,Common,0.42500,0,1,1,0,0
William,m,1936,['Masculine'],['English'],0.0370127813988974000,Common,0.86900,0,0,1,0,0
Douglas,m,1936,['Masculine'],"['Scottish', 'English']",0.0022315535088947300,Common,0.30200,0,0,1,0,0
Cleveland,m,1936,['Masculine'],[],0.0002085915279893180,Common,0.11300,0,0,0,0,0
Leroy,m,1936,['Masculine'],['English'],0.0034239077837525900,Common,0.38200,0,0,1,0,0
Henry,m,1936,['Masculine'],['English'],0.0060566711235096700,Common,0.48900,0,0,1,0,0
James,m,1936,['Masculine'],"['English', 'Biblical']",0.0513886840035667000,Common,0.96600,0,0,1,1,0
Clinton,m,1936,['Masculine'],[],0.0006144993662388030,Common,0.16800,0,0,0,0,0
Roland,m,1936,['Masculine'],"['English', 'French', 'German', 'Swedish', 'Dutch', 'Hungarian', 'Polish', 'Slovak', 'Georgian', 'Medieval French']",0.0014000062013697500,Common,0.23300,0,1,1,0,0
Robert,m,1936,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0549657468281403000,Common,0.99000,0,1,1,0,0
Nelson,m,1936,['Masculine'],"['English', 'Spanish']",0.0005928885322579280,Common,0.16700,0,0,1,0,0
William,m,1936,['Masculine'],['English'],0.0370127813988974000,Common,0.87000,0,0,1,0,0
John,m,1936,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0447945608349674000,Common,0.92100,0,0,1,1,0
Robert,m,1936,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0549657468281403000,Common,0.99100,0,1,1,0,0
Jimmie,m,1936,"['Feminine', 'Masculine']",['English'],0.0025754476496338800,Common,0.32600,0,0,1,0,1
Donald,m,1936,['Masculine'],"['Scottish', 'English']",0.0269083071106221000,Common,0.79200,0,0,1,0,0
Robert,m,1936,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0549657468281403000,Common,0.99100,0,1,1,0,0
Tommy,m,1936,['Masculine'],['English'],0.0019806799144210900,Common,0.27900,0,0,1,0,0
Charles,m,1936,['Masculine'],"['English', 'French']",0.0273358257828524000,Common,0.79400,0,1,1,0,0
Timothy,m,1936,['Masculine'],"['English', 'Biblical']",0.0004124850485914900,Common,0.14800,0,0,1,1,0
Leon,m,1936,['Masculine'],"['English', 'German', 'Polish', 'Slovene', 'Croatian', 'Dutch', 'Ancient Greek']",0.0021432309700163700,Common,0.29100,0,0,1,0,0
Ronald,m,1936,['Masculine'],"['Scottish', 'English', 'Dutch', 'German']",0.0158971173966273000,Common,0.68300,0,0,1,0,0
James,m,1936,['Masculine'],"['English', 'Biblical']",0.0513886840035667000,Common,0.96800,0,0,1,1,0
Robert,m,1936,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0549657468281403000,Common,0.99200,0,1,1,0,0
Daniel,m,1936,['Masculine'],"['English', 'Hebrew', 'French', 'German', 'Swedish', 'Norwegian', 'Danish', 'Polish', 'Czech', 'Slovak', 'Spanish', 'Portuguese', 'Catalan', 'Romanian', 'Slovene', 'Bulgarian', 'Macedonian', 'Croatian', 'Finnish', 'Estonian', 'Armenian', 'Georgian', 'Biblical', 'Biblical Greek']",0.0045269999182546700,Common,0.43800,0,1,1,1,0
David,m,1936,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0164242338254652000,Common,0.69800,0,1,1,1,0
John,m,1936,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0447945608349674000,Common,0.92300,0,0,1,1,0
Alan,m,1936,['Masculine'],"['English', 'Scottish', 'Breton', 'French']",0.0016490005928885300,Common,0.25000,0,1,1,0,0
Floyd,m,1936,['Masculine'],['English'],0.0020943716931900500,Common,0.28800,0,0,1,0,0
James,m,1936,['Masculine'],"['English', 'Biblical']",0.0513886840035667000,Common,0.96900,0,0,1,1,0
Albert,m,1936,['Masculine'],"['English', 'German', 'French', 'Catalan', 'Polish', 'Russian', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Icelandic', 'Finnish', 'Romanian', 'Hungarian', 'Germanic']",0.0054083461040834100,Common,0.47300,0,1,1,0,0
John,m,1936,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0447945608349674000,Common,0.92400,0,0,1,1,0
Felton,m,1936,['Masculine'],[],0.0000826849300137839,Common,0.08400,0,0,0,0,0
John,m,1936,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0447945608349674000,Common,0.92400,0,0,1,1,0
Harold,m,1936,['Masculine'],['English'],0.0081059419457831100,Common,0.54500,0,0,1,0,0
